Vict Sex,Vict Descent,DATE OCC,AREA NAME,Vict Age,Vict Descent Desc,Vict Sex Desc,AREA RENT
2.0,3,2021-11-29,West LA,36.0,White,Female,1039.46
1.0,3,2022-05-14,West Valley,39.5674100496031,White,Male,814.45
2.0,1,2022-03-23,77th Street,38.0,Hispanic/Latin/Mexican,Female,500.0
0.0,4,2021-11-13,Hollywood,39.5674100496031,Unknown,Unknown,578.81
2.0,1,2022-07-30,Hollenbeck,37.0,Hispanic/Latin/Mexican,Female,1263.48
0.0,4,2020-05-07,Central,39.5674100496031,Unknown,Unknown,525.0
0.0,4,2022-09-12,Hollenbeck,39.5674100496031,Unknown,Unknown,1263.48
2.0,0,2020-05-26,Topanga,47.0,Black,Female,1203.31
2.0,0,2022-08-08,77th Street,28.0,Black,Female,500.0
1.0,1,2020-10-01,Van Nuys,16.0,Hispanic/Latin/Mexican,Male,942.82
1.0,3,2022-09-16,Northeast,54.0,White,Male,989.97
0.0,4,2020-08-02,Southwest,19.0,Unknown,Unknown,607.75
1.0,1,2021-05-18,Mission,65.0,Hispanic/Latin/Mexican,Male,1091.44
2.0,2,2022-05-18,Central,29.0,Other,Female,525.0
0.0,4,2021-01-19,Devonshire,39.5674100496031,Unknown,Unknown,1146.01
0.0,4,2022-12-17,Southwest,21.0,Unknown,Unknown,607.75
1.0,1,2020-01-28,Hollenbeck,32.0,Hispanic/Latin/Mexican,Male,1263.48
1.0,1,2021-06-03,Olympic,28.0,Hispanic/Latin/Mexican,Male,897.93
1.0,2,2022-03-28,Southwest,49.0,Other,Male,607.75
1.0,2,2020-10-23,N Hollywood,49.0,Other,Male,670.05
0.0,4,2021-11-24,West LA,39.5674100496031,Unknown,Unknown,1039.46
2.0,1,2022-02-28,Newton,18.0,Hispanic/Latin/Mexican,Female,638.14
0.0,4,2020-12-24,Harbor,39.5674100496031,Unknown,Unknown,855.17
1.0,0,2020-11-24,Rampart,31.0,Black,Male,775.66
2.0,0,2022-08-21,77th Street,52.0,Black,Female,500.0
2.0,3,2022-12-01,Hollywood,49.0,White,Female,578.81
2.0,3,2020-02-29,Harbor,40.0,White,Female,855.17
2.0,2,2022-03-23,Southeast,31.0,Other,Female,703.55
1.0,3,2020-07-10,N Hollywood,39.5674100496031,White,Male,670.05
2.0,2,2021-02-23,Pacific,43.0,Other,Female,551.25
0.0,4,2021-02-27,Mission,39.5674100496031,Unknown,Unknown,1091.44
1.0,3,2020-02-21,Pacific,77.0,White,Male,551.25
0.0,4,2020-09-01,Rampart,39.5674100496031,Unknown,Unknown,775.66
0.0,4,2020-12-14,Olympic,39.5674100496031,Unknown,Unknown,897.93
1.0,3,2022-12-15,Central,25.0,White,Male,525.0
1.0,1,2020-09-10,Van Nuys,20.0,Hispanic/Latin/Mexican,Male,942.82
2.0,0,2020-09-04,Wilshire,45.0,Black,Female,738.73
2.0,1,2021-08-10,77th Street,48.0,Hispanic/Latin/Mexican,Female,500.0
1.0,0,2022-04-12,Hollenbeck,25.0,Black,Male,1263.48
1.0,3,2021-10-03,Hollywood,27.0,White,Male,578.81
2.0,1,2022-03-21,Mission,30.0,Hispanic/Latin/Mexican,Female,1091.44
1.0,1,2022-12-02,Southwest,46.0,Hispanic/Latin/Mexican,Male,607.75
1.0,3,2020-12-11,West Valley,39.5674100496031,White,Male,814.45
1.0,0,2021-06-21,Southwest,45.0,Black,Male,607.75
0.0,4,2021-12-01,Olympic,39.5674100496031,Unknown,Unknown,897.93
1.0,3,2021-09-20,N Hollywood,39.5674100496031,White,Male,670.05
1.0,1,2020-12-30,Hollenbeck,40.0,Hispanic/Latin/Mexican,Male,1263.48
1.0,0,2020-01-24,N Hollywood,32.0,Black,Male,670.05
2.0,0,2022-09-13,Hollywood,51.0,Black,Female,578.81
0.0,4,2021-04-07,Rampart,39.5674100496031,Unknown,Unknown,775.66
1.0,0,2022-06-03,West Valley,27.0,Black,Male,814.45
0.0,4,2022-06-12,Northeast,39.5674100496031,Unknown,Unknown,989.97
1.0,0,2020-02-01,Wilshire,28.0,Black,Male,738.73
2.0,3,2021-12-13,Harbor,27.0,White,Female,855.17
2.0,1,2021-04-30,Devonshire,28.0,Hispanic/Latin/Mexican,Female,1146.01
2.0,2,2020-09-09,Harbor,23.0,Other,Female,855.17
0.0,4,2022-08-31,Devonshire,39.5674100496031,Unknown,Unknown,1146.01
1.0,0,2020-10-26,77th Street,22.0,Black,Male,500.0
1.0,1,2020-07-26,Newton,39.5674100496031,Hispanic/Latin/Mexican,Male,638.14
1.0,3,2022-01-08,Devonshire,69.0,White,Male,1146.01
2.0,0,2020-04-13,77th Street,20.0,Black,Female,500.0
1.0,4,2021-06-13,Topanga,35.0,Unknown,Male,1203.31
1.0,0,2021-11-09,Newton,43.0,Black,Male,638.14
1.0,3,2022-11-22,Wilshire,29.0,White,Male,738.73
2.0,3,2020-07-29,Northeast,35.0,White,Female,989.97
2.0,1,2020-02-14,Mission,27.0,Hispanic/Latin/Mexican,Female,1091.44
2.0,0,2022-09-07,Southeast,76.0,Black,Female,703.55
1.0,1,2022-03-31,Harbor,58.0,Hispanic/Latin/Mexican,Male,855.17
2.0,0,2022-09-06,Rampart,36.0,Black,Female,775.66
2.0,1,2022-02-17,Northeast,32.0,Hispanic/Latin/Mexican,Female,989.97
2.0,1,2022-07-07,Central,17.0,Hispanic/Latin/Mexican,Female,525.0
2.0,3,2020-02-24,Hollenbeck,36.0,White,Female,1263.48
0.0,4,2020-12-12,Devonshire,39.5674100496031,Unknown,Unknown,1146.01
1.0,0,2021-12-27,Newton,44.0,Black,Male,638.14
2.0,0,2022-08-03,Topanga,29.0,Black,Female,1203.31
1.0,2,2020-07-15,Van Nuys,43.0,Other,Male,942.82
0.0,4,2021-03-08,Devonshire,39.5674100496031,Unknown,Unknown,1146.01
1.0,1,2022-10-22,77th Street,39.0,Hispanic/Latin/Mexican,Male,500.0
2.0,0,2022-03-23,Olympic,33.0,Black,Female,897.93
1.0,3,2021-11-17,Van Nuys,22.0,White,Male,942.82
1.0,0,2022-05-14,Topanga,62.0,Black,Male,1203.31
2.0,0,2021-10-14,Olympic,53.0,Black,Female,897.93
2.0,3,2022-04-07,Van Nuys,40.0,White,Female,942.82
1.0,0,2020-11-27,Hollywood,4.0,Black,Male,578.81
1.0,1,2021-07-29,Southeast,31.0,Hispanic/Latin/Mexican,Male,703.55
2.0,3,2020-04-03,Devonshire,40.0,White,Female,1146.01
1.0,1,2021-01-01,Central,80.0,Hispanic/Latin/Mexican,Male,525.0
2.0,3,2022-04-07,N Hollywood,28.0,White,Female,670.05
0.0,4,2022-11-14,Newton,44.0,Unknown,Unknown,638.14
1.0,1,2021-06-18,Newton,34.0,Hispanic/Latin/Mexican,Male,638.14
2.0,0,2021-03-16,Southeast,59.0,Black,Female,703.55
1.0,1,2020-09-07,Newton,77.0,Hispanic/Latin/Mexican,Male,638.14
2.0,3,2020-12-18,Wilshire,35.0,White,Female,738.73
0.0,4,2020-01-06,77th Street,39.5674100496031,Unknown,Unknown,500.0
1.0,1,2020-01-24,77th Street,24.0,Hispanic/Latin/Mexican,Male,500.0
2.0,2,2022-10-28,Devonshire,12.0,Other,Female,1146.01
0.0,4,2021-08-01,Devonshire,39.5674100496031,Unknown,Unknown,1146.01
0.0,4,2021-07-07,Van Nuys,39.5674100496031,Unknown,Unknown,942.82
0.0,4,2022-06-22,Wilshire,39.5674100496031,Unknown,Unknown,738.73
1.0,2,2022-10-16,West Valley,39.0,Other,Male,814.45
2.0,1,2022-09-09,Newton,33.0,Hispanic/Latin/Mexican,Female,638.14
0.0,4,2022-08-29,Olympic,39.5674100496031,Unknown,Unknown,897.93
1.0,1,2021-08-23,Newton,31.0,Hispanic/Latin/Mexican,Male,638.14
1.0,3,2021-09-01,Pacific,30.0,White,Male,551.25
1.0,1,2022-06-18,Hollenbeck,69.0,Hispanic/Latin/Mexican,Male,1263.48
2.0,1,2021-07-18,Newton,28.0,Hispanic/Latin/Mexican,Female,638.14
2.0,1,2022-05-17,Rampart,36.0,Hispanic/Latin/Mexican,Female,775.66
1.0,1,2020-11-17,Mission,50.0,Hispanic/Latin/Mexican,Male,1091.44
1.0,1,2020-05-02,N Hollywood,20.0,Hispanic/Latin/Mexican,Male,670.05
2.0,1,2020-06-18,77th Street,27.0,Hispanic/Latin/Mexican,Female,500.0
2.0,0,2021-11-26,Southeast,54.0,Black,Female,703.55
1.0,3,2022-07-20,West LA,79.0,White,Male,1039.46
0.0,4,2022-12-28,Hollywood,39.5674100496031,Unknown,Unknown,578.81
1.0,1,2022-10-03,Pacific,35.0,Hispanic/Latin/Mexican,Male,551.25
0.0,4,2020-06-29,Rampart,39.5674100496031,Unknown,Unknown,775.66
2.0,1,2022-07-18,77th Street,67.0,Hispanic/Latin/Mexican,Female,500.0
1.0,3,2022-02-12,Pacific,24.0,White,Male,551.25
1.0,1,2021-04-14,Van Nuys,58.0,Hispanic/Latin/Mexican,Male,942.82
2.0,3,2022-12-08,Topanga,40.0,White,Female,1203.31
1.0,2,2021-01-28,Wilshire,37.0,Other,Male,738.73
2.0,3,2021-12-23,Wilshire,63.0,White,Female,738.73
1.0,1,2022-05-25,Central,77.0,Hispanic/Latin/Mexican,Male,525.0
2.0,2,2021-06-22,Van Nuys,44.0,Other,Female,942.82
2.0,3,2021-10-08,N Hollywood,44.0,White,Female,670.05
1.0,1,2021-06-26,Devonshire,57.0,Hispanic/Latin/Mexican,Male,1146.01
1.0,1,2022-12-10,Olympic,45.0,Hispanic/Latin/Mexican,Male,897.93
2.0,3,2021-08-03,Northeast,44.0,White,Female,989.97
2.0,0,2020-08-07,West LA,52.0,Black,Female,1039.46
0.0,4,2021-03-19,Southwest,20.0,Unknown,Unknown,607.75
0.0,4,2021-01-20,Van Nuys,39.5674100496031,Unknown,Unknown,942.82
2.0,0,2021-08-01,Hollywood,53.0,Black,Female,578.81
0.0,4,2021-10-02,West Valley,39.5674100496031,Unknown,Unknown,814.45
2.0,2,2020-06-14,Rampart,51.0,Other,Female,775.66
1.0,3,2020-09-14,Northeast,43.0,White,Male,989.97
2.0,3,2022-06-12,Harbor,16.0,White,Female,855.17
0.0,4,2020-02-26,Rampart,39.5674100496031,Unknown,Unknown,775.66
0.0,4,2021-06-11,Southwest,20.0,Unknown,Unknown,607.75
2.0,1,2022-11-21,Harbor,3.0,Hispanic/Latin/Mexican,Female,855.17
0.0,4,2020-10-25,Mission,39.5674100496031,Unknown,Unknown,1091.44
1.0,0,2020-03-19,Central,55.0,Black,Male,525.0
2.0,1,2022-09-19,Mission,37.0,Hispanic/Latin/Mexican,Female,1091.44
1.0,1,2021-09-14,West Valley,35.0,Hispanic/Latin/Mexican,Male,814.45
1.0,3,2022-12-13,Northeast,25.0,White,Male,989.97
2.0,1,2020-05-24,77th Street,25.0,Hispanic/Latin/Mexican,Female,500.0
1.0,3,2022-12-09,West Valley,39.5674100496031,White,Male,814.45
2.0,1,2020-09-26,Harbor,26.0,Hispanic/Latin/Mexican,Female,855.17
2.0,3,2021-11-30,Central,37.0,White,Female,525.0
0.0,4,2022-07-16,Mission,39.5674100496031,Unknown,Unknown,1091.44
1.0,1,2021-12-18,77th Street,27.0,Hispanic/Latin/Mexican,Male,500.0
0.0,4,2021-10-04,Devonshire,39.5674100496031,Unknown,Unknown,1146.01
0.0,4,2021-05-21,77th Street,39.5674100496031,Unknown,Unknown,500.0
2.0,1,2022-11-01,Northeast,31.0,Hispanic/Latin/Mexican,Female,989.97
0.0,4,2022-02-17,Olympic,39.5674100496031,Unknown,Unknown,897.93
2.0,2,2021-04-02,Hollywood,38.0,Other,Female,578.81
2.0,1,2021-02-17,Central,19.0,Hispanic/Latin/Mexican,Female,525.0
1.0,1,2022-12-12,West LA,45.0,Hispanic/Latin/Mexican,Male,1039.46
1.0,2,2022-12-24,Foothill,51.0,Other,Male,1326.65
2.0,1,2021-10-31,Topanga,24.0,Hispanic/Latin/Mexican,Female,1203.31
1.0,0,2020-03-01,N Hollywood,49.0,Black,Male,670.05
1.0,3,2022-10-01,Van Nuys,35.0,White,Male,942.82
0.0,4,2022-07-03,77th Street,39.5674100496031,Unknown,Unknown,500.0
1.0,1,2020-07-21,Rampart,27.0,Hispanic/Latin/Mexican,Male,775.66
1.0,3,2021-09-10,Pacific,57.0,White,Male,551.25
1.0,0,2020-05-02,Pacific,28.0,Black,Male,551.25
0.0,4,2022-12-22,Southwest,39.5674100496031,Unknown,Unknown,607.75
2.0,3,2020-10-21,West LA,19.0,White,Female,1039.46
1.0,2,2021-05-19,West Valley,32.0,Other,Male,814.45
1.0,1,2022-03-02,Northeast,24.0,Hispanic/Latin/Mexican,Male,989.97
1.0,3,2022-12-08,Central,51.0,White,Male,525.0
0.0,4,2022-01-11,Mission,39.5674100496031,Unknown,Unknown,1091.44
2.0,1,2021-03-19,Hollenbeck,43.0,Hispanic/Latin/Mexican,Female,1263.48
0.0,4,2020-11-19,Southwest,39.5674100496031,Unknown,Unknown,607.75
2.0,1,2020-04-02,77th Street,23.0,Hispanic/Latin/Mexican,Female,500.0
2.0,0,2021-07-14,Southeast,25.0,Black,Female,703.55
1.0,3,2020-01-09,Hollywood,40.0,White,Male,578.81
2.0,1,2022-01-13,Hollenbeck,19.0,Hispanic/Latin/Mexican,Female,1263.48
1.0,3,2021-12-06,Rampart,72.0,White,Male,775.66
2.0,0,2022-05-31,Southeast,10.0,Black,Female,703.55
1.0,3,2022-11-21,Pacific,47.0,White,Male,551.25
1.0,1,2022-12-28,Northeast,33.0,Hispanic/Latin/Mexican,Male,989.97
2.0,0,2020-02-03,Wilshire,53.0,Black,Female,738.73
2.0,0,2020-03-24,Southwest,31.0,Black,Female,607.75
2.0,2,2021-07-09,Pacific,35.0,Other,Female,551.25
2.0,3,2021-07-26,West LA,62.0,White,Female,1039.46
2.0,1,2020-08-22,Hollenbeck,25.0,Hispanic/Latin/Mexican,Female,1263.48
2.0,3,2021-02-18,Van Nuys,76.0,White,Female,942.82
1.0,1,2020-01-14,Southeast,12.0,Hispanic/Latin/Mexican,Male,703.55
1.0,0,2020-04-21,Central,33.0,Black,Male,525.0
1.0,1,2021-06-17,Hollywood,29.0,Hispanic/Latin/Mexican,Male,578.81
1.0,3,2022-05-15,Devonshire,42.0,White,Male,1146.01
1.0,3,2022-07-29,Central,60.0,White,Male,525.0
2.0,3,2021-08-26,Central,55.0,White,Female,525.0
1.0,1,2021-05-23,Van Nuys,25.0,Hispanic/Latin/Mexican,Male,942.82
0.0,4,2021-01-10,77th Street,39.5674100496031,Unknown,Unknown,500.0
1.0,1,2022-06-11,Rampart,50.0,Hispanic/Latin/Mexican,Male,775.66
0.0,4,2020-01-25,Southwest,39.5674100496031,Unknown,Unknown,607.75
2.0,1,2021-02-12,Pacific,33.0,Hispanic/Latin/Mexican,Female,551.25
2.0,1,2021-03-04,Newton,48.0,Hispanic/Latin/Mexican,Female,638.14
1.0,1,2021-09-18,N Hollywood,33.0,Hispanic/Latin/Mexican,Male,670.05
1.0,1,2020-09-19,Southeast,27.0,Hispanic/Latin/Mexican,Male,703.55
2.0,0,2021-05-01,77th Street,36.0,Black,Female,500.0
2.0,1,2021-08-13,Wilshire,31.0,Hispanic/Latin/Mexican,Female,738.73
2.0,1,2022-10-24,Harbor,49.0,Hispanic/Latin/Mexican,Female,855.17
0.0,4,2022-01-23,Southwest,37.0,Unknown,Unknown,607.75
0.0,4,2021-08-30,Harbor,39.5674100496031,Unknown,Unknown,855.17
2.0,0,2020-07-31,Hollywood,29.0,Black,Female,578.81
2.0,2,2022-08-04,Central,32.0,Other,Female,525.0
2.0,0,2022-09-14,Harbor,31.0,Black,Female,855.17
2.0,1,2020-05-02,Southwest,23.0,Hispanic/Latin/Mexican,Female,607.75
1.0,1,2020-12-19,77th Street,53.0,Hispanic/Latin/Mexican,Male,500.0
1.0,1,2022-05-18,Rampart,29.0,Hispanic/Latin/Mexican,Male,775.66
2.0,1,2021-11-11,Northeast,28.0,Hispanic/Latin/Mexican,Female,989.97
1.0,1,2021-06-10,Harbor,21.0,Hispanic/Latin/Mexican,Male,855.17
1.0,0,2022-12-23,Southwest,52.0,Black,Male,607.75
2.0,0,2021-09-24,Central,29.0,Black,Female,525.0
0.0,4,2022-05-03,West Valley,39.5674100496031,Unknown,Unknown,814.45
0.0,4,2022-02-22,Wilshire,39.5674100496031,Unknown,Unknown,738.73
0.0,4,2020-10-25,Harbor,39.5674100496031,Unknown,Unknown,855.17
1.0,0,2020-05-25,Newton,38.0,Black,Male,638.14
1.0,1,2021-12-30,Van Nuys,25.0,Hispanic/Latin/Mexican,Male,942.82
1.0,0,2020-07-08,77th Street,36.0,Black,Male,500.0
0.0,4,2022-03-20,Harbor,39.5674100496031,Unknown,Unknown,855.17
1.0,1,2022-07-27,Hollenbeck,69.0,Hispanic/Latin/Mexican,Male,1263.48
2.0,3,2022-06-28,Hollywood,32.0,White,Female,578.81
2.0,0,2022-04-30,Pacific,26.0,Black,Female,551.25
2.0,3,2022-12-24,Hollywood,46.0,White,Female,578.81
2.0,3,2021-10-27,West LA,35.0,White,Female,1039.46
0.0,4,2022-01-07,Hollywood,39.5674100496031,Unknown,Unknown,578.81
1.0,0,2020-10-04,Mission,68.0,Black,Male,1091.44
0.0,4,2022-11-19,Harbor,39.5674100496031,Unknown,Unknown,855.17
1.0,3,2021-12-15,Pacific,52.0,White,Male,551.25
2.0,0,2021-02-04,77th Street,39.0,Black,Female,500.0
1.0,0,2022-09-12,Central,50.0,Black,Male,525.0
2.0,1,2022-12-21,Wilshire,40.0,Hispanic/Latin/Mexican,Female,738.73
1.0,1,2021-07-13,West Valley,33.0,Hispanic/Latin/Mexican,Male,814.45
0.0,4,2020-05-01,77th Street,39.5674100496031,Unknown,Unknown,500.0
0.0,4,2022-03-22,Rampart,39.5674100496031,Unknown,Unknown,775.66
1.0,1,2022-07-14,Hollenbeck,52.0,Hispanic/Latin/Mexican,Male,1263.48
0.0,4,2020-06-07,Southwest,39.5674100496031,Unknown,Unknown,607.75
2.0,3,2020-07-25,Northeast,30.0,White,Female,989.97
2.0,3,2021-01-31,Devonshire,28.0,White,Female,1146.01
1.0,1,2021-12-13,Mission,38.0,Hispanic/Latin/Mexican,Male,1091.44
1.0,3,2022-08-23,Pacific,48.0,White,Male,551.25
2.0,1,2020-01-14,Wilshire,61.0,Hispanic/Latin/Mexican,Female,738.73
2.0,3,2022-04-30,West LA,34.0,White,Female,1039.46
2.0,1,2020-08-18,Harbor,68.0,Hispanic/Latin/Mexican,Female,855.17
1.0,3,2022-08-01,N Hollywood,41.0,White,Male,670.05
1.0,3,2022-04-12,Devonshire,37.0,White,Male,1146.01
0.0,4,2020-07-30,Hollywood,39.5674100496031,Unknown,Unknown,578.81
0.0,4,2022-07-15,Southwest,39.5674100496031,Unknown,Unknown,607.75
1.0,0,2022-05-29,Newton,57.0,Black,Male,638.14
1.0,3,2021-06-25,Pacific,18.0,White,Male,551.25
0.0,4,2020-11-22,Newton,39.5674100496031,Unknown,Unknown,638.14
1.0,3,2021-10-02,Pacific,63.0,White,Male,551.25
0.0,4,2020-02-28,Mission,39.5674100496031,Unknown,Unknown,1091.44
1.0,1,2022-11-04,Wilshire,36.0,Hispanic/Latin/Mexican,Male,738.73
1.0,1,2022-05-02,Newton,47.0,Hispanic/Latin/Mexican,Male,638.14
2.0,1,2022-07-01,Southwest,19.0,Hispanic/Latin/Mexican,Female,607.75
0.0,4,2022-03-18,Southwest,21.0,Unknown,Unknown,607.75
1.0,1,2020-12-26,Harbor,22.0,Hispanic/Latin/Mexican,Male,855.17
0.0,4,2022-04-07,N Hollywood,39.5674100496031,Unknown,Unknown,670.05
0.0,4,2021-09-22,77th Street,39.5674100496031,Unknown,Unknown,500.0
0.0,4,2021-05-12,Mission,39.5674100496031,Unknown,Unknown,1091.44
1.0,1,2020-03-19,Rampart,24.0,Hispanic/Latin/Mexican,Male,775.66
2.0,1,2020-03-26,Foothill,22.0,Hispanic/Latin/Mexican,Female,1326.65
2.0,1,2022-06-01,Northeast,34.0,Hispanic/Latin/Mexican,Female,989.97
1.0,4,2022-10-08,Topanga,35.0,Unknown,Male,1203.31
0.0,4,2022-12-20,Pacific,39.5674100496031,Unknown,Unknown,551.25
0.0,4,2022-10-13,Wilshire,39.5674100496031,Unknown,Unknown,738.73
1.0,3,2021-10-07,Rampart,39.5674100496031,White,Male,775.66
0.0,4,2022-09-19,77th Street,39.5674100496031,Unknown,Unknown,500.0
0.0,4,2021-01-20,Central,39.5674100496031,Unknown,Unknown,525.0
0.0,4,2022-07-28,Mission,39.5674100496031,Unknown,Unknown,1091.44
2.0,3,2021-06-05,West LA,30.0,White,Female,1039.46
2.0,0,2020-12-09,Wilshire,38.0,Black,Female,738.73
1.0,1,2020-10-04,Central,18.0,Hispanic/Latin/Mexican,Male,525.0
0.0,4,2020-10-19,Devonshire,39.5674100496031,Unknown,Unknown,1146.01
2.0,1,2022-09-10,Harbor,43.0,Hispanic/Latin/Mexican,Female,855.17
2.0,1,2021-01-25,Southwest,25.0,Hispanic/Latin/Mexican,Female,607.75
2.0,1,2020-08-29,77th Street,24.0,Hispanic/Latin/Mexican,Female,500.0
1.0,4,2021-12-01,Topanga,35.0,Unknown,Male,1203.31
1.0,3,2022-02-04,Harbor,42.0,White,Male,855.17
1.0,3,2021-08-08,Hollywood,50.0,White,Male,578.81
1.0,0,2020-05-13,Southeast,51.0,Black,Male,703.55
2.0,2,2021-06-06,Hollywood,36.0,Other,Female,578.81
2.0,1,2022-12-12,N Hollywood,32.0,Hispanic/Latin/Mexican,Female,670.05
1.0,1,2022-07-08,Northeast,29.0,Hispanic/Latin/Mexican,Male,989.97
1.0,3,2021-05-08,Wilshire,35.0,White,Male,738.73
2.0,0,2020-02-12,Central,60.0,Black,Female,525.0
1.0,3,2020-05-11,Van Nuys,49.0,White,Male,942.82
1.0,0,2020-07-01,Newton,33.0,Black,Male,638.14
2.0,0,2022-12-03,Southeast,43.0,Black,Female,703.55
0.0,4,2020-01-14,Northeast,39.5674100496031,Unknown,Unknown,989.97
2.0,1,2021-12-10,Southeast,16.0,Hispanic/Latin/Mexican,Female,703.55
2.0,2,2021-03-20,Hollywood,21.0,Other,Female,578.81
0.0,4,2021-12-21,Newton,39.5674100496031,Unknown,Unknown,638.14
2.0,1,2021-08-30,Southeast,45.0,Hispanic/Latin/Mexican,Female,703.55
1.0,0,2022-07-29,Mission,34.0,Black,Male,1091.44
1.0,0,2020-02-08,Mission,25.0,Black,Male,1091.44
1.0,0,2022-06-23,Topanga,33.0,Black,Male,1203.31
1.0,0,2021-05-01,N Hollywood,53.0,Black,Male,670.05
1.0,1,2021-05-02,Olympic,40.0,Hispanic/Latin/Mexican,Male,897.93
2.0,0,2022-02-07,Southwest,31.0,Black,Female,607.75
1.0,1,2021-07-21,Southwest,27.0,Hispanic/Latin/Mexican,Male,607.75
1.0,3,2022-01-13,West Valley,39.5674100496031,White,Male,814.45
0.0,4,2022-09-18,Hollywood,39.5674100496031,Unknown,Unknown,578.81
0.0,4,2022-10-19,Mission,39.5674100496031,Unknown,Unknown,1091.44
2.0,3,2022-05-30,Northeast,27.0,White,Female,989.97
1.0,3,2021-09-23,West Valley,39.5674100496031,White,Male,814.45
1.0,1,2021-04-12,Hollenbeck,59.0,Hispanic/Latin/Mexican,Male,1263.48
0.0,4,2022-04-16,N Hollywood,39.5674100496031,Unknown,Unknown,670.05
1.0,1,2022-05-21,Hollenbeck,30.0,Hispanic/Latin/Mexican,Male,1263.48
1.0,0,2020-09-01,Wilshire,46.0,Black,Male,738.73
2.0,3,2022-02-09,West LA,24.0,White,Female,1039.46
1.0,0,2021-01-21,77th Street,52.0,Black,Male,500.0
0.0,4,2022-01-30,Pacific,39.5674100496031,Unknown,Unknown,551.25
2.0,0,2022-03-15,West LA,45.0,Black,Female,1039.46
1.0,2,2020-12-06,Mission,33.0,Other,Male,1091.44
0.0,4,2020-09-15,Central,39.5674100496031,Unknown,Unknown,525.0
2.0,1,2022-01-15,Central,22.0,Hispanic/Latin/Mexican,Female,525.0
1.0,3,2022-10-05,Hollywood,79.0,White,Male,578.81
1.0,1,2022-05-15,Devonshire,56.0,Hispanic/Latin/Mexican,Male,1146.01
2.0,0,2020-07-13,Southwest,24.0,Black,Female,607.75
2.0,3,2021-05-03,Van Nuys,56.0,White,Female,942.82
1.0,1,2022-05-02,Hollenbeck,43.0,Hispanic/Latin/Mexican,Male,1263.48
2.0,3,2020-01-30,Hollywood,35.0,White,Female,578.81
0.0,4,2020-07-01,Newton,39.5674100496031,Unknown,Unknown,638.14
1.0,3,2021-07-03,Central,25.0,White,Male,525.0
0.0,4,2022-11-24,Hollenbeck,39.5674100496031,Unknown,Unknown,1263.48
0.0,4,2022-03-11,Olympic,39.5674100496031,Unknown,Unknown,897.93
1.0,3,2022-10-04,Hollywood,58.0,White,Male,578.81
1.0,3,2021-06-13,Northeast,30.0,White,Male,989.97
0.0,4,2022-09-01,Central,39.5674100496031,Unknown,Unknown,525.0
0.0,4,2022-05-13,Mission,39.5674100496031,Unknown,Unknown,1091.44
2.0,1,2021-11-19,Northeast,34.0,Hispanic/Latin/Mexican,Female,989.97
2.0,1,2022-06-18,Central,22.0,Hispanic/Latin/Mexican,Female,525.0
1.0,2,2021-12-08,N Hollywood,39.5674100496031,Other,Male,670.05
1.0,3,2021-09-06,Devonshire,56.0,White,Male,1146.01
1.0,1,2021-05-09,Hollenbeck,35.0,Hispanic/Latin/Mexican,Male,1263.48
2.0,2,2020-11-13,Olympic,27.0,Other,Female,897.93
2.0,1,2022-12-02,Rampart,19.0,Hispanic/Latin/Mexican,Female,775.66
2.0,0,2020-10-13,Southeast,32.0,Black,Female,703.55
1.0,3,2021-05-22,Topanga,50.0,White,Male,1203.31
2.0,1,2020-03-05,West Valley,51.0,Hispanic/Latin/Mexican,Female,814.45
0.0,4,2022-06-18,77th Street,39.5674100496031,Unknown,Unknown,500.0
2.0,1,2022-11-14,West LA,26.0,Hispanic/Latin/Mexican,Female,1039.46
0.0,4,2022-05-19,Topanga,39.5674100496031,Unknown,Unknown,1203.31
2.0,1,2021-06-08,Southwest,39.0,Hispanic/Latin/Mexican,Female,607.75
2.0,3,2021-08-31,Harbor,14.0,White,Female,855.17
0.0,4,2022-03-16,Wilshire,39.5674100496031,Unknown,Unknown,738.73
1.0,1,2020-12-20,Foothill,29.0,Hispanic/Latin/Mexican,Male,1326.65
1.0,3,2022-03-16,N Hollywood,62.0,White,Male,670.05
2.0,1,2020-02-13,Hollenbeck,46.0,Hispanic/Latin/Mexican,Female,1263.48
2.0,2,2022-05-02,Southwest,24.0,Other,Female,607.75
1.0,3,2020-07-04,Harbor,44.0,White,Male,855.17
2.0,0,2021-05-05,77th Street,35.0,Black,Female,500.0
1.0,3,2021-12-11,N Hollywood,39.5674100496031,White,Male,670.05
2.0,3,2020-02-28,Rampart,24.0,White,Female,775.66
1.0,1,2022-12-06,Topanga,21.0,Hispanic/Latin/Mexican,Male,1203.31
0.0,4,2020-09-02,Harbor,39.5674100496031,Unknown,Unknown,855.17
1.0,4,2020-09-07,Topanga,35.0,Unknown,Male,1203.31
2.0,1,2020-03-08,Van Nuys,42.0,Hispanic/Latin/Mexican,Female,942.82
1.0,3,2020-01-18,Devonshire,28.0,White,Male,1146.01
0.0,4,2022-05-30,Olympic,39.5674100496031,Unknown,Unknown,897.93
0.0,4,2022-08-24,Central,39.5674100496031,Unknown,Unknown,525.0
2.0,0,2022-04-18,Wilshire,33.0,Black,Female,738.73
1.0,3,2021-07-26,Wilshire,40.0,White,Male,738.73
2.0,0,2022-09-01,77th Street,42.0,Black,Female,500.0
1.0,1,2020-07-23,77th Street,37.0,Hispanic/Latin/Mexican,Male,500.0
